,Date,TSLA,BTC-USD,DOGE-USD
223,2019-12-23,83.84400177001953,7355.62841796875,0.0020729999523609877
224,2019-12-24,85.05000305175781,7322.5322265625,0.0020729999523609877
225,2019-12-26,86.18800354003906,7238.966796875,0.0020580000709742308
226,2019-12-27,86.07599639892578,7290.08837890625,0.002053000032901764
227,2019-12-30,82.94000244140625,7292.9951171875,0.0020540000405162573
228,2019-12-31,83.66600036621094,7193.59912109375,0.0020280000753700733
229,2020-01-02,86.052001953125,6985.47021484375,0.0020089999306946993
230,2020-01-03,88.60199737548828,7344.88427734375,0.002145000034943223
231,2020-01-06,90.30799865722656,7769.21923828125,0.0024629998952150345
232,2020-01-07,93.81199645996094,8163.6923828125,0.002432999899610877
233,2020-01-08,98.4280014038086,8079.86279296875,0.0022929999977350235
234,2020-01-09,96.26799774169922,7879.0712890625,0.0022559999488294125
235,2020-01-10,95.62999725341797,8166.55419921875,0.0023560000117868185
236,2020-01-13,104.97200012207031,8144.1943359375,0.0023580000270158052
237,2020-01-14,107.58399963378906,8827.7646484375,0.002469999948516488
238,2020-01-15,103.69999694824219,8807.0107421875,0.0023690001107752323
239,2020-01-16,102.697998046875,8723.7861328125,0.0023449999280273914
240,2020-01-17,102.0999984741211,8929.0380859375,0.0024900001008063555
241,2020-01-21,109.44000244140625,8745.89453125,0.0023759999312460423
242,2020-01-22,113.91200256347656,8680.8759765625,0.002322999993339181
243,2020-01-23,114.44000244140625,8406.515625,0.002268000040203333
244,2020-01-24,112.96399688720703,8445.4345703125,0.00227600010111928
245,2020-01-27,111.60399627685547,8909.8193359375,0.002368000103160739
246,2020-01-28,113.37999725341797,9358.58984375,0.0024500000290572643
247,2020-01-29,116.197998046875,9316.6298828125,0.0023900000378489494
248,2020-01-30,128.16200256347656,9508.9931640625,0.0024399999529123306
249,2020-01-31,130.11399841308594,9350.529296875,0.002394000068306923
250,2020-02-03,156.0,9293.521484375,0.0024399999529123306
251,2020-02-04,177.41200256347656,9180.962890625,0.0025029999669641256
252,2020-02-05,146.94000244140625,9613.423828125,0.0025820001028478146
253,2020-02-06,149.79200744628906,9729.8017578125,0.002652999944984913
254,2020-02-07,149.61399841308594,9795.943359375,0.002768999896943569
255,2020-02-10,154.25599670410156,9856.611328125,0.002985999919474125
256,2020-02-11,154.87600708007812,10208.236328125,0.0030410001054406166
257,2020-02-12,153.45799255371094,10326.0546875,0.0030930000357329845
258,2020-02-13,160.8000030517578,10214.3798828125,0.003025999991223216
259,2020-02-14,160.00599670410156,10312.1162109375,0.0031300000846385956
260,2020-02-18,171.67999267578125,10141.99609375,0.0028389999642968178
261,2020-02-19,183.48399353027344,9633.38671875,0.002623999956995249
262,2020-02-20,179.8820037841797,9608.4755859375,0.002658999990671873
263,2020-02-21,180.1999969482422,9686.44140625,0.002647999906912446
264,2020-02-24,166.75799560546875,9650.1748046875,0.002589999930933118
265,2020-02-25,159.98199462890625,9341.705078125,0.0024759999942034483
266,2020-02-26,155.75999450683594,8820.5224609375,0.002339000115171075
267,2020-02-27,135.8000030517578,8784.494140625,0.0023240000009536743
268,2020-02-28,133.59800720214844,8672.455078125,0.00228899996727705
269,2020-03-02,148.7239990234375,8869.669921875,0.002348999958485365
270,2020-03-03,149.1020050048828,8787.7861328125,0.002498999936506152
271,2020-03-04,149.89999389648438,8755.24609375,0.0023980000987648964
272,2020-03-05,144.9080047607422,9078.7626953125,0.0025059999898076057
273,2020-03-06,140.6959991455078,9122.5458984375,0.002495999913662672
274,2020-03-09,121.5999984741211,7923.64453125,0.0022140000946819782
275,2020-03-10,129.0659942626953,7909.7294921875,0.0022070000413805246
276,2020-03-11,126.84600067138672,7911.43017578125,0.0021840000990778208
277,2020-03-12,112.11000061035156,4970.7880859375,0.0015369999455288053
278,2020-03-13,109.3239974975586,5563.70703125,0.0017379999626427889
279,2020-03-16,89.01399993896484,5014.47998046875,0.0015869999770075083
280,2020-03-17,86.04000091552734,5225.62939453125,0.0015869999770075083
281,2020-03-18,72.24400329589844,5238.4384765625,0.0015660000499337912
282,2020-03-19,85.52799987792969,6191.19287109375,0.0017729999963194132
283,2020-03-20,85.50599670410156,6198.7783203125,0.0017729999963194132
284,2020-03-23,86.85800170898438,6416.31494140625,0.0018050000071525574
285,2020-03-24,101.0,6734.8037109375,0.001851000008173287
286,2020-03-25,107.8499984741211,6681.06298828125,0.0018339999951422215
287,2020-03-26,105.63200378417969,6716.4404296875,0.0018420000560581684
288,2020-03-27,102.87200164794922,6469.79833984375,0.0018070000223815441
289,2020-03-30,100.4260025024414,6429.841796875,0.0018309999722987413
290,2020-03-31,104.80000305175781,6438.64453125,0.0018110000528395176
291,2020-04-01,96.31199645996094,6606.7763671875,0.001867000013589859
292,2020-04-02,90.89399719238281,6793.62451171875,0.0018820000113919377
293,2020-04-03,96.00199890136719,6733.38720703125,0.0018530000234022737
294,2020-04-06,103.24800109863281,7271.78125,0.001979999942705035
295,2020-04-07,109.08999633789062,7176.41455078125,0.0019970000721514225
296,2020-04-08,109.76799774169922,7334.0986328125,0.0020119999535381794
297,2020-04-09,114.5999984741211,7302.08935546875,0.0020210000220686197
298,2020-04-13,130.19000244140625,6845.03759765625,0.001959000015631318
299,2020-04-14,141.97799682617188,6842.427734375,0.001964000053703785
300,2020-04-15,145.96600341796875,6642.10986328125,0.0019399999873712659
301,2020-04-16,149.04200744628906,7116.80419921875,0.0020280000753700733
302,2020-04-17,150.7779998779297,7096.1845703125,0.0020129999611526728
303,2020-04-20,149.27200317382812,6881.95849609375,0.001981999957934022
304,2020-04-21,137.343994140625,6880.3232421875,0.0019710001070052385
305,2020-04-22,146.4219970703125,7117.20751953125,0.002010999945923686
306,2020-04-23,141.12600708007812,7429.724609375,0.0020469999872148037
307,2020-04-24,145.02999877929688,7550.90087890625,0.002102999947965145
308,2020-04-27,159.75,7795.60107421875,0.002355000004172325
